source,target,film_count,films,collaboration_types,weight
Hồng Thắm,Bé Thanh Tuấn,1,Em là bà nội của anh,actor-actor,1.0
Hồng Thắm,Bé Thanh Hoàng,1,Em là bà nội của anh,actor-actor,1.0
Hồng Thắm,Quốc Thắng,1,Em là bà nội của anh,actor-actor,1.0
Hồng Thắm,Đoàn Minh Tuấn,1,Em là bà nội của anh,actor-actor,1.0
Hồng Thắm,Lệ Hằng,1,Em là bà nội của anh,actor-actor,1.0
Hồng Thắm,Jenny Trang Lê,1,Em là bà nội của anh,actor-actor,1.0
Hồng Thắm,Nguyễn Hân,1,Em là bà nội của anh,actor-actor,1.0
Hồng Thắm,Thành Phước,1,Em là bà nội của anh,actor-actor,1.0
Hồng Thắm,Lê Khoa,1,Em là bà nội của anh,actor-actor,1.0
Hồng Thắm,Hoàng Minh,1,Em là bà nội của anh,actor-actor,1.0
Hồng Thắm,Gia Cát,1,Em là bà nội của anh,actor-actor,1.0
Hồng Thắm,Minh Chính,1,Em là bà nội của anh,actor-actor,1.0
Hồng Thắm,Nhóm Unlimited,1,Em là bà nội của anh,actor-actor,1.0
Hồng Thắm,Quách Tĩnh,1,Sông phố nhà ghe,actor-actor,1.0
Hồng Thắm,Công Tài,1,Sông phố nhà ghe,actor-actor,1.0
Hồng Thắm,Hải Hùng,1,Sông phố nhà ghe,actor-actor,1.0
Hồng Thắm,Bảo Yến,1,Sông phố nhà ghe,actor-actor,1.0
Hồng Thắm,Chi Lan,1,Sông phố nhà ghe,actor-actor,1.0
Hồng Thắm,Trần Ngọc Phong,1,Sông phố nhà ghe,actor-director,1.0
Hồng Thắm,Nguyễn Quốc Trường Thịnh,1,Mẹ trùm,actor-actor,1.0
Hồng Thắm,Lê Ngọc Trinh,1,Mẹ trùm,actor-actor,1.0
Hồng Thắm,Thuấn Nguyễn,1,Mẹ trùm,actor-actor,1.0
Hồng Thắm,Quang Thái,1,Mẹ trùm,actor-actor,1.0
Hồng Thắm,Ngọc Thuận,1,Mẹ trùm,actor-actor,1.0
Hồng Thắm,Thuận Phát,1,Mẹ trùm,actor-actor,1.0
Hồng Thắm,Thuận Hưng,1,Mẹ trùm,actor-actor,1.0
Hồng Thắm,Tiến Ngô,1,Mẹ trùm,actor-actor,1.0
Hồng Thắm,Song Dương,1,Mẹ trùm,actor-actor,1.0
Hồng Thắm,Lily Chen,1,Mẹ trùm,actor-actor,1.0
Hồng Thắm,Thảo Quyên,1,Mẹ trùm,actor-actor,1.0
Hồng Thắm,Phúc An,2,"Mẹ trùm, Giọt máu vô hình",actor-actor,2.0
Hồng Thắm,Phan Vũ,1,Mẹ trùm,actor-actor,1.0
Hồng Thắm,Ngô Thành Tá,1,Mẹ trùm,actor-actor,1.0
Hồng Thắm,Xuân Hiệp,1,Mẹ trùm,actor-actor,1.0
Hồng Thắm,Thủy Phạm,2,"Hoa hồng cho sớm mai, Giọt máu vô hình",actor-actor,2.0
Hồng Thắm,Mai Bích Trâm,1,Hoa hồng cho sớm mai,actor-actor,1.0
Hồng Thắm,Huỳnh Quý,1,Hoa hồng cho sớm mai,actor-actor,1.0
Hồng Thắm,Minh Đăng,2,"Hoa hồng cho sớm mai, Giọt máu vô hình",actor-actor,2.0
Hồng Thắm,Lê Nguyên Bảo,1,Giọt máu vô hình,actor-actor,1.0
Hồng Thắm,Đào Vân Anh,1,Giọt máu vô hình,actor-actor,1.0
Hồng Thắm,Lê Hiền,1,Giọt máu vô hình,actor-actor,1.0
Hồng Thắm,Hoàng Thanh,1,Giọt máu vô hình,actor-actor,1.0
Hồng Thắm,Lê Bửu Đa,1,Giọt máu vô hình,actor-actor,1.0
Hồng Thắm,Thành Khôn,1,Giọt máu vô hình,actor-actor,1.0
Hồng Thắm,Trần Thùy Trang,1,Duyên định kim tiền,actor-actor,1.0
Hồng Thắm,Võ Đình Hiếu,1,Duyên định kim tiền,actor-actor,1.0
Hồng Thắm,Huỳnh Kim Khánh,1,Duyên định kim tiền,actor-actor,1.0
Hồng Thắm,Phú Quý,1,Duyên định kim tiền,actor-actor,1.0
Hồng Thắm,Hồng Hải,1,Duyên định kim tiền,actor-actor,1.0
Hồng Thắm,Ngọc Hạnh,1,Duyên định kim tiền,actor-actor,1.0
Hồng Thắm,Hải Âu,1,Thứ ba học trò,actor-actor,1.0
Hồng Thắm,Quang Vinh,1,Thứ ba học trò,actor-actor,1.0
Hồng Thắm,Tim,1,Hoa hồng cho sớm mai,actor-actor,1.0
Hồng Thắm,Thanh Thủy (diễn viên),1,Duyên định kim tiền,actor-actor,1.0
Hồng Thắm,Tường Vi (diễn viên),1,Hoa hồng cho sớm mai,actor-actor,1.0
Hồng Thắm,Trung Dũng (diễn viên),1,Giọt máu vô hình,actor-actor,1.0
Hồng Thắm,Phương Hằng (diễn viên),1,Thứ ba học trò,actor-actor,1.0
Hồng Thắm,Lê Minh Thành (diễn viên),1,Hoa hồng cho sớm mai,actor-actor,1.0
Hồng Thắm,Duy Khánh (diễn viên),1,Em là bà nội của anh,actor-actor,1.0
My Ngân,Hải Âu,1,Thứ ba học trò,actor-actor,1.0
My Ngân,Quang Vinh,1,Thứ ba học trò,actor-actor,1.0
My Ngân,Phương Hằng (diễn viên),1,Thứ ba học trò,actor-actor,1.0
Phương Mai,Bảo Trúc,1,Đam mê nghiệt ngã (phim truyền hình Việt Nam),actor-actor,1.0
Phương Mai,Dương Mỹ Linh,2,"Mỹ nhân Sài Thành, Mỹ nhân Sài thành",actor-actor,2.0
Phương Mai,Khắc Cường,2,"Mỹ nhân Sài Thành, Mỹ nhân Sài thành",actor-actor,2.0
Phương Mai,Thành Được,2,"Mỹ nhân Sài Thành, Mỹ nhân Sài thành",actor-actor,2.0
Phương Mai,Bryan David,2,"Mỹ nhân Sài Thành, Mỹ nhân Sài thành",actor-actor,2.0
Phương Mai,Hoài Thu,2,"Mỹ nhân Sài Thành, Mỹ nhân Sài thành",actor-actor,2.0
Phương Mai,Trần Thúy Phượng,2,"Mỹ nhân Sài Thành, Mỹ nhân Sài thành",actor-actor,2.0
Phương Mai,Huỳnh Trường Thịnh,2,"Mỹ nhân Sài Thành, Mỹ nhân Sài thành",actor-actor,2.0
Phương Mai,Robert Dũng,2,"Mỹ nhân Sài Thành, Mỹ nhân Sài thành",actor-actor,2.0
Phương Mai,Sơn Thái,2,"Mỹ nhân Sài Thành, Mỹ nhân Sài thành",actor-actor,2.0
Phương Mai,Bùi Vũ Long,2,"Mỹ nhân Sài Thành, Mỹ nhân Sài thành",actor-actor,2.0
Phương Mai,Hồ Kim Chi,2,"Mỹ nhân Sài Thành, Mỹ nhân Sài thành",actor-actor,2.0
Phương Mai,Lê Cung Bắc,2,"Mỹ nhân Sài Thành, Mỹ nhân Sài thành",director-actor,2.0
Phương Mai,Khánh My (diễn viên),2,"Mỹ nhân Sài Thành, Mỹ nhân Sài thành",actor-actor,2.0
Phương Mai,Thương Tín (diễn viên),2,"Mỹ nhân Sài Thành, Mỹ nhân Sài thành",actor-actor,2.0
Bảo Trúc,Ngọc Thuận,1,Muôn kiểu làm dâu,actor-actor,1.0
Bảo Trúc,Huỳnh Điệp Kiều Ngân,1,Muôn kiểu làm dâu,actor-actor,1.0
Bảo Trúc,Chế Nguyễn Quỳnh Châu,1,Muôn kiểu làm dâu,actor-actor,1.0
Bảo Trúc,Khánh Ngô,1,Muôn kiểu làm dâu,actor-actor,1.0
Bảo Trúc,Mai Thanh Hà,1,Muôn kiểu làm dâu,actor-actor,1.0
Bảo Trúc,Diễm Châu,1,Cột mốc 23,actor-actor,1.0
Bảo Trúc,Võ Thành Tâm,1,Cột mốc 23,actor-actor,1.0
Bảo Trúc,Tiết Cương,1,Cột mốc 23,actor-actor,1.0
Bảo Trúc,Quốc Thuận,1,Cột mốc 23,actor-actor,1.0
Bảo Trúc,Hoàng Thành,1,Cột mốc 23,actor-actor,1.0
Bảo Trúc,Đinh Hữu Tài,1,Hai người vợ,actor-actor,1.0
Bảo Trúc,Quốc Trầm,1,Hai người vợ,actor-actor,1.0
Bảo Trúc,Thiên Thanh,1,Hai người vợ,actor-actor,1.0
Bảo Trúc,Hoàng Trinh (diễn viên),1,Hai người vợ,actor-actor,1.0
Bảo Trúc,Lê Minh Thành (diễn viên),1,Muôn kiểu làm dâu,actor-actor,1.0
Ngọc Thuận,Huỳnh Điệp Kiều Ngân,1,Muôn kiểu làm dâu,actor-actor,1.0
Ngọc Thuận,Chế Nguyễn Quỳnh Châu,1,Muôn kiểu làm dâu,actor-actor,1.0
Ngọc Thuận,Khánh Ngô,1,Muôn kiểu làm dâu,actor-actor,1.0
Ngọc Thuận,Mai Thanh Hà,1,Muôn kiểu làm dâu,actor-actor,1.0
Ngọc Thuận,Quỳnh Lam,1,Dương thế bao la sầu,actor-actor,1.0
Ngọc Thuận,Việt Hương,1,Dương thế bao la sầu,actor-actor,1.0
Ngọc Thuận,Khánh Trinh,1,Dương thế bao la sầu,actor-actor,1.0
Ngọc Thuận,Luân Nguyễn,1,Dương thế bao la sầu,actor-actor,1.0
Ngọc Thuận,Đông Dương,1,Dương thế bao la sầu,actor-actor,1.0
Ngọc Thuận,Huỳnh Thảo Trang,1,Dương thế bao la sầu,actor-actor,1.0
Ngọc Thuận,Hoàng Mập,1,Dương thế bao la sầu,actor-actor,1.0
Ngọc Thuận,Hoàng Ngọc Sơn,1,Dương thế bao la sầu,actor-actor,1.0
Ngọc Thuận,Lê Nguyên Bảo,1,Dương thế bao la sầu,actor-actor,1.0
Ngọc Thuận,Mai Phương Thúy,1,Âm tính,actor-actor,1.0
Ngọc Thuận,Kim Thoa,1,Âm tính,actor-actor,1.0
Ngọc Thuận,Quang Tuấn,1,Âm tính,actor-actor,1.0
Ngọc Thuận,Nguyễn Phương Điền,1,Âm tính,director-actor,1.0
Ngọc Thuận,Quỳnh Như,1,Sóng tình (phim truyền hình),actor-actor,1.0
Ngọc Thuận,Nguyễn Quốc Trường Thịnh,1,Mẹ trùm,actor-actor,1.0
Ngọc Thuận,Lê Ngọc Trinh,1,Mẹ trùm,actor-actor,1.0
Ngọc Thuận,Thuấn Nguyễn,1,Mẹ trùm,actor-actor,1.0
Ngọc Thuận,Quang Thái,1,Mẹ trùm,actor-actor,1.0
Ngọc Thuận,Thuận Phát,1,Mẹ trùm,actor-actor,1.0
Ngọc Thuận,Thuận Hưng,1,Mẹ trùm,actor-actor,1.0
Ngọc Thuận,Tiến Ngô,1,Mẹ trùm,actor-actor,1.0
Ngọc Thuận,Song Dương,1,Mẹ trùm,actor-actor,1.0
Ngọc Thuận,Lily Chen,1,Mẹ trùm,actor-actor,1.0
Ngọc Thuận,Thảo Quyên,1,Mẹ trùm,actor-actor,1.0
Ngọc Thuận,Phúc An,1,Mẹ trùm,actor-actor,1.0
Ngọc Thuận,Phan Vũ,1,Mẹ trùm,actor-actor,1.0
Ngọc Thuận,Ngô Thành Tá,1,Mẹ trùm,actor-actor,1.0
Ngọc Thuận,Xuân Hiệp,1,Mẹ trùm,actor-actor,1.0
Ngọc Thuận,Lê Hà,1,Hãy cùng em điệu Sarikakeo,actor-actor,1.0
Ngọc Thuận,Hồng Kim Hạnh,1,Hãy cùng em điệu Sarikakeo,actor-actor,1.0
Ngọc Thuận,Quốc Lâm,1,Hãy cùng em điệu Sarikakeo,actor-actor,1.0
Ngọc Thuận,Minh Đáng,1,Hãy cùng em điệu Sarikakeo,actor-actor,1.0
Ngọc Thuận,Lê Nhật Anh Thư,1,Hãy cùng em điệu Sarikakeo,actor-actor,1.0
Ngọc Thuận,Lê Khả Sinh,1,Hãy cùng em điệu Sarikakeo,actor-actor,1.0
Ngọc Thuận,Vũ Minh Hiền,1,Hãy cùng em điệu Sarikakeo,actor-actor,1.0
Ngọc Thuận,Quách Tĩnh,1,Hãy cùng em điệu Sarikakeo,actor-actor,1.0
Ngọc Thuận,Mã Văn Thắng,1,Hãy cùng em điệu Sarikakeo,actor-actor,1.0
Ngọc Thuận,Đào Lê Duy Hòa,1,Hãy cùng em điệu Sarikakeo,actor-actor,1.0
Ngọc Thuận,Lê Minh Thành (diễn viên),1,Muôn kiểu làm dâu,actor-actor,1.0
Huỳnh Điệp Kiều Ngân,Chế Nguyễn Quỳnh Châu,1,Muôn kiểu làm dâu,actor-actor,1.0
Huỳnh Điệp Kiều Ngân,Khánh Ngô,1,Muôn kiểu làm dâu,actor-actor,1.0
Huỳnh Điệp Kiều Ngân,Mai Thanh Hà,1,Muôn kiểu làm dâu,actor-actor,1.0
Huỳnh Điệp Kiều Ngân,Hoài An trong,1,Bánh mì ông Màu,actor-actor,1.0
Huỳnh Điệp Kiều Ngân,Khương Dừa,1,Bánh mì ông Màu,actor-actor,1.0
Huỳnh Điệp Kiều Ngân,Trương Phú Shin,1,Bánh mì ông Màu,actor-actor,1.0
Huỳnh Điệp Kiều Ngân,Quang Tuấn,1,Bánh mì ông Màu,actor-actor,1.0
Huỳnh Điệp Kiều Ngân,Yeye Nhật Hạ,1,Bánh mì ông Màu,actor-actor,1.0
Huỳnh Điệp Kiều Ngân,Ngô Phương Anh,1,Bánh mì ông Màu,actor-actor,1.0
Huỳnh Điệp Kiều Ngân,Vũ Ngọc Ánh,1,Bánh mì ông Màu,actor-actor,1.0
Huỳnh Điệp Kiều Ngân,Anh Tài,1,Bánh mì ông Màu,actor-actor,1.0
Huỳnh Điệp Kiều Ngân,Lý Bình,1,Bánh mì ông Màu,actor-actor,1.0
Huỳnh Điệp Kiều Ngân,Đào Vân Anh,1,Bánh mì ông Màu,actor-actor,1.0
Huỳnh Điệp Kiều Ngân,Đoàn Minh Tài,1,Bánh mì ông Màu,actor-actor,1.0
Huỳnh Điệp Kiều Ngân,Đàm Phương Linh,1,Bánh mì ông Màu,actor-actor,1.0
Huỳnh Điệp Kiều Ngân,Huỳnh Trường Thịnh,1,Giã từ những đêm hoang,actor-actor,1.0
Huỳnh Điệp Kiều Ngân,Tăng Huỳnh Như,1,Giã từ những đêm hoang,actor-actor,1.0
Huỳnh Điệp Kiều Ngân,Trần Kim Hải,1,Giã từ những đêm hoang,actor-actor,1.0
Huỳnh Điệp Kiều Ngân,Thành Khôn,2,"Giã từ những đêm hoang, Lời nguyền lúc 0 giờ",actor-actor,2.0
Huỳnh Điệp Kiều Ngân,Tuyết Quyên,1,Giã từ những đêm hoang,actor-actor,1.0
Huỳnh Điệp Kiều Ngân,Nguyễn Đức Thịnh,1,Giã từ những đêm hoang,actor-actor,1.0
Huỳnh Điệp Kiều Ngân,Ngô Thái Hiển,1,Giã từ những đêm hoang,actor-actor,1.0
Huỳnh Điệp Kiều Ngân,Quang Thái,1,Lời nguyền lúc 0 giờ,actor-actor,1.0
Huỳnh Điệp Kiều Ngân,Sao Mai,1,Lời nguyền lúc 0 giờ,actor-actor,1.0
Huỳnh Điệp Kiều Ngân,Minh Đăng,1,Lời nguyền lúc 0 giờ,actor-actor,1.0
Huỳnh Điệp Kiều Ngân,Mai Tâm Như,1,Lời nguyền lúc 0 giờ,actor-actor,1.0
Huỳnh Điệp Kiều Ngân,Quỳnh Lam,1,Lời nguyền (phim truyền hình),actor-actor,1.0
Huỳnh Điệp Kiều Ngân,Lê Mạnh Phương,1,Lời nguyền (phim truyền hình),actor-actor,1.0
Huỳnh Điệp Kiều Ngân,Đặng Phương Trâm,1,Lời nguyền (phim truyền hình),actor-actor,1.0
Huỳnh Điệp Kiều Ngân,Nhã Thơ,1,Lời nguyền (phim truyền hình),actor-actor,1.0
Huỳnh Điệp Kiều Ngân,Nguyễn Xuân Hiệp,1,Lời nguyền (phim truyền hình),actor-director,1.0
Huỳnh Điệp Kiều Ngân,Phương Bình (diễn viên),1,Lời nguyền lúc 0 giờ,actor-actor,1.0
Huỳnh Điệp Kiều Ngân,Hoàng Yến (diễn viên),1,Giã từ những đêm hoang,actor-actor,1.0
Huỳnh Điệp Kiều Ngân,Tường Vi (diễn viên),1,Bánh mì ông Màu,actor-actor,1.0
Huỳnh Điệp Kiều Ngân,Lê Minh Thành (diễn viên),2,"Muôn kiểu làm dâu, Bánh mì ông Màu",actor-actor,2.0
Chế Nguyễn Quỳnh Châu,Khánh Ngô,1,Muôn kiểu làm dâu,actor-actor,1.0
Chế Nguyễn Quỳnh Châu,Mai Thanh Hà,1,Muôn kiểu làm dâu,actor-actor,1.0
Chế Nguyễn Quỳnh Châu,Uyên Trinh,2,"Sông dài (phim), Sông dài (phim truyền hình)",actor-actor,2.0
Chế Nguyễn Quỳnh Châu,Hồ Giang Bảo Sơn,2,"Sông dài (phim), Sông dài (phim truyền hình)",actor-actor,2.0
